id,group,drink_groom,drink_move/explore,food motivated_groom,food motivated_move/explore,groom_drink,groom_food motivated,groom_move/explore,move/explore_drink,move/explore_food motivated,move/explore_groom,move/explore_shelter,shelter_move/explore
1788,orfo,0.08823529411764706,0.4264705882352941,0.05732484076433121,0.4585987261146497,0.12987012987012986,0.09090909090909091,0.4805194805194805,0.12738853503184713,0.15711252653927812,0.07006369426751592,0.18259023354564755,0.5059523809523809
1788,saline_orfo,0.0661764705882353,0.41911764705882354,0.025477707006369428,0.4585987261146497,0.12987012987012986,0.05194805194805195,0.11688311688311688,0.11889596602972399,0.14861995753715498,0.021231422505307854,0.1740976645435244,0.48214285714285715
1789,orfo,0.24087591240875914,0.26277372262773724,0.11437908496732026,0.3137254901960784,0.06866952789699571,0.08369098712446352,0.44635193133047213,0.04567901234567901,0.11234567901234568,0.26049382716049385,0.07654320987654321,0.4236111111111111
1789,saline_orfo,0.1678832116788321,0.3284671532846715,0.10130718954248366,0.47058823529411764,0.04935622317596566,0.0536480686695279,0.2982832618025751,0.05555555555555555,0.18518518518518517,0.16296296296296298,0.10123456790123457,0.5625
1790,LiCl,0.005747126436781609,0.11494252873563218,0.006920415224913495,0.23529411764705882,0.009174311926605505,0.01834862385321101,0.13302752293577982,0.022067363530778164,0.07549361207897794,0.03716608594657375,0.053426248548199766,0.13538461538461538
1790,orfo,0.23563218390804597,0.22988505747126436,0.02768166089965398,0.20761245674740483,0.1834862385321101,0.04128440366972477,0.3165137614678899,0.047619047619047616,0.06736353077816493,0.08013937282229965,0.08013937282229965,0.20923076923076922
1790,saline_licl,0.011494252873563218,0.21264367816091953,0.02768166089965398,0.25259515570934254,0.0045871559633027525,0.03211009174311927,0.13302752293577982,0.04413472706155633,0.08478513356562137,0.0313588850174216,0.13704994192799072,0.3569230769230769
1790,saline_orfo,0.011494252873563218,0.1781609195402299,0.02768166089965398,0.21107266435986158,0.0045871559633027525,0.022935779816513763,0.10091743119266056,0.03716608594657375,0.07200929152148665,0.020905923344947737,0.1091753774680604,0.28615384615384615
1836,orfo,0.024390243902439025,0.5284552845528455,0.19423076923076923,0.19230769230769232,0.003683241252302026,0.1860036832412523,0.287292817679558,0.06483300589390963,0.09823182711198428,0.15422396856581533,0.16895874263261296,0.5147058823529411
1836,saline_orfo,0.032520325203252036,0.4146341463414634,0.2519230769230769,0.36153846153846153,0.003683241252302026,0.26335174953959484,0.23572744014732966,0.05206286836935167,0.1719056974459725,0.13654223968565815,0.15324165029469547,0.4588235294117647
